REES46_USER_ID,ONLINETOURS_USER_ID,COUNT,REES46_ITEM_IDS,ONLINETOURS_ITEM_IDS
5644868,8371,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
5644925,64491,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
5645679,33913,8,278027;231345;231353;231426;279753;272798;231338;273090,34181;34170;34136;34007;34183;34178;34076;34180
5645716,134242,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
5645803,27490,5,231325;231332;231338;231345;231355,34164;34112;34076;34170;34165
5646002,121693,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5646180,33214,6,273090;254909;279753;231714;231353;272798,34180;34020;34183;34171;34136;34178
5647304,115693,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5647704,124221,6,231714;233800;255764;279753;244973;231365,34171;34153;34177;34183;34174;34053
5647787,127913,4,231339;231345;231355;244973,34163;34170;34165;34174
5648619,130489,0,,
5648909,141555,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5649220,140462,5,231332;231345;231325;244973;231338,34164;34112;34076;34170;34174
5649589,27997,9,231723;244973;231353;254909;231338;231365;255764;231345;231332,34172;34174;34136;34020;34076;34053;34177;34170;34112
5649881,141561,7,273090;233800;254909;272798;231338;255764;231299,34180;34153;34020;34178;34076;34177;34149
5650913,76911,6,231332;231299;231325;231355;244973;231338,34149;34164;34112;34076;34165;34174
5652191,60889,10,231426;272895;254909;231353;231714;231339;255764;278027;231365;233800,34007;34179;34020;34136;34171;34163;34177;34181;34053;34153
5652816,9319,7,231332;231345;231325;244973;231338;231365;231339,34112;34170;34164;34174;34076;34053;34163
5653186,141567,0,,
5653763,16,9,231426;231338;231353;231345;233800;231365;231714;255764;231299,34007;34076;34136;34170;34153;34053;34171;34177;34149
5653853,108835,8,231332;231345;231325;231355;244973;231338;231365;231339,34112;34170;34164;34165;34174;34076;34053;34163
5653864,116114,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5653932,62844,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5653936,31818,6,231353;231299;231345;231355;244973;231365,34149;34170;34136;34165;34053;34174
5654298,86687,6,231332;231299;231355;244973;231338;231365,34149;34112;34076;34165;34053;34174
5654306,141570,7,231353;231332;231345;231325;231355;244973;231339,34136;34112;34170;34164;34165;34174;34163
5654553,23559,8,231353;231332;231325;231355;244973;231338;231365;231339,34136;34112;34164;34165;34174;34076;34053;34163
5654703,133961,1,252595,34176
5656045,64031,0,,
5656473,121763,2,231325;231329,34164;34101
6161196,22374,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
5656781,10127,9,278027;244973;255764;231353;231299;231355;231365;231338;231332,34181;34174;34177;34136;34149;34165;34053;34076;34112
5657130,127501,7,231345;231365;231723;231339;244973;231426;278027,34170;34053;34172;34163;34174;34007;34181
5657487,141571,5,231332;231345;231355;244973;231338,34112;34076;34170;34165;34174
5657854,125562,2,231325;231329,34164;34101
5657939,72078,9,272798;254909;273090;231338;233800;231723;279753;231426;231365,34178;34020;34180;34076;34153;34172;34183;34007;34053
5659030,416,0,,
5659233,8831,3,231299;231338;231339,34149;34076;34163
5659426,1750,5,231332;231325;231355;244973;231338,34164;34112;34076;34165;34174
5661324,4066,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5661642,49178,2,231329;231325,34101;34164
5662012,27612,6,231332;231345;231355;244973;231365;231339,34112;34163;34170;34165;34053;34174
5662136,51949,7,272798;231365;231338;231299;231339;255764;272895,34178;34053;34076;34149;34163;34177;34179
5662261,125571,5,272798;231353;231299;231332;231339,34178;34136;34149;34112;34163
5662906,141584,0,,
5663489,134581,0,,
5664432,141575,3,231299;231723;254909,34149;34172;34020
5665341,81639,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
5665594,141591,6,231332;231299;231345;231325;231338;231365,34149;34164;34112;34076;34170;34053
5665795,29968,7,231332;231325;231355;244973;231338;231365;231339,34112;34164;34165;34174;34076;34053;34163
5666020,129323,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5666039,50035,2,231355;231339,34163;34165
5666251,141581,2,231338;231339,34076;34163
5666731,118598,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
5666947,48520,8,231355;231339;231338;273090;278027;272895;272798;244973,34165;34163;34076;34180;34181;34179;34178;34174
5667345,122039,6,231332;231345;231325;244973;231338;231365,34164;34112;34076;34170;34053;34174
5667426,24352,2,231338;231353,34076;34136
5667576,42029,2,231299;231339,34149;34163
6513845,131983,5,231332;231345;231325;231355;244973,34164;34112;34170;34165;34174
5669201,141599,7,231332;231325;231355;244973;231338;231365;231339,34112;34164;34165;34174;34076;34053;34163
5670946,45736,3,231299;231338;231339,34149;34076;34163
5671807,124446,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5672010,128766,3,231338;273090;279753,34076;34180;34183
5672181,35026,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5674658,128680,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5674854,112787,9,231353;231332;231299;231345;231325;244973;231338;231365;231339,34136;34112;34149;34170;34164;34174;34076;34053;34163
5675109,137937,8,231332;231426;231299;233800;272895;231355;244973;231365,34112;34007;34149;34153;34179;34165;34174;34053
5675293,121601,9,231353;231332;231345;231325;231355;244973;231338;231365;231339,34136;34112;34170;34164;34165;34174;34076;34053;34163
5675408,40742,3,279753;255764;231338,34183;34177;34076
5676455,82827,7,273090;254909;272895;279753;231339;231714;231299,34180;34020;34179;34183;34163;34171;34149
5676470,1640,2,231299;231338,34149;34076
5676748,100520,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5677880,113035,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5677968,31859,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5679090,137738,3,231723;273090;231714,34172;34180;34171
5679759,24518,5,231345;231355;244973;231338;231365,34076;34170;34165;34053;34174
5679901,92621,3,231299;231338;231339,34149;34076;34163
5680753,45698,9,231345;278027;231339;233800;231338;231299;231426;231355;254909,34170;34181;34163;34153;34076;34149;34007;34165;34020
5681181,48750,7,231723;272798;279753;231299;272895;231345;244973,34172;34178;34183;34149;34179;34170;34174
5681884,139764,5,231353;231332;231365;231426;231345,34136;34112;34053;34007;34170
5682313,133297,1,231338,34076
5682624,137006,1,252595,34176
5683017,29934,7,273090;231365;231355;231339;272798;272895;231353,34180;34053;34165;34163;34178;34179;34136
5683281,141609,0,,
5683347,78492,9,231353;231365;231332;272798;255764;231345;231426;231339;279753,34136;34053;34112;34178;34177;34170;34007;34163;34183
5683533,45722,3,231299;231338;231339,34149;34076;34163
5683883,141617,6,272798;231355;231339;233800;244973;231338,34178;34165;34163;34153;34174;34076
5684820,59897,6,231332;231345;231325;231355;244973;231365,34164;34112;34170;34165;34053;34174
5685413,254,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
5686415,141618,9,231353;231332;231299;231345;231325;244973;231338;231365;231339,34136;34112;34149;34170;34164;34174;34076;34053;34163
5686738,62634,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
5687042,54416,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5687117,139328,3,231299;231338;231339,34149;34076;34163
5687127,121118,3,231299;231338;231339,34149;34076;34163
5687169,1975,6,231353;231332;231345;231355;244973;231338,34112;34076;34170;34136;34165;34174
5687259,137463,3,231714;231299;231355,34171;34149;34165
5688124,38217,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5688341,141624,6,231325;231332;231338;231355;231365;244973,34164;34112;34076;34165;34053;34174
5689159,125031,2,231329;231325,34101;34164
5689251,114494,5,231332;231355;244973;231338;231365,34112;34076;34165;34053;34174
5690655,96325,5,231332;231299;231355;231338;231365,34149;34112;34076;34165;34053
5690686,50700,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
5691073,118835,1,272895,34179
5691554,137600,6,231332;231299;231355;244973;231338;231365,34149;34112;34076;34165;34053;34174
5692531,40802,2,231299;231339,34149;34163
5693157,122007,3,231299;231338;231339,34149;34076;34163
5693673,62378,4,231355;272798;273090;255764,34165;34178;34180;34177
5693801,305,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5693868,109331,0,,
5694149,32364,3,231338;278027;272895,34076;34181;34179
5696070,141620,0,,
5694848,83938,9,231345;231339;231299;231338;278027;272798;254909;279753;244973,34170;34163;34149;34076;34181;34178;34020;34183;34174
5695126,116278,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
5695179,86636,6,231332;231299;231355;244973;231338;231365,34149;34112;34076;34165;34053;34174
5695736,129243,4,231338;231426;231353;254909,34076;34007;34136;34020
5696070,141635,0,,
5697264,66077,7,273090;272798;231355;231353;231426;231345;272895,34180;34178;34165;34136;34007;34170;34179
5697889,133058,6,231299;231345;231325;231355;244973;231365,34149;34164;34170;34165;34053;34174
5698007,118949,6,231353;231332;231345;244973;231365;231339,34112;34163;34170;34136;34053;34174
6555032,141640,8,231353;231332;231299;231345;231355;244973;231365;231339,34136;34112;34149;34170;34165;34174;34053;34163
5699940,139492,2,231299;231338,34149;34076
5700733,87560,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
5701320,141641,0,,
5703286,64991,10,231339;254909;231365;231332;231353;231723;272798;272895;231338;278027,34163;34020;34053;34112;34136;34172;34178;34179;34076;34181
5703552,105382,10,231332;254909;279753;231723;231714;231426;233800;231339;231365;255764,34112;34020;34183;34172;34171;34007;34153;34163;34053;34177
5704089,74093,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
5705040,91193,0,,
5705657,48889,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
5706277,5535,3,231299;231338;231339,34149;34076;34163
5707375,141103,6,231332;231345;231355;244973;231338;231339,34112;34076;34163;34170;34165;34174
5982707,58450,9,231332;231299;231345;231325;231355;244973;231338;231365;231339,34112;34149;34170;34164;34165;34174;34076;34053;34163
5709696,54627,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5710005,85319,7,272895;231299;273090;231338;272798;244973;279753,34179;34149;34180;34076;34178;34174;34183
5710237,132502,4,244973;231365;272895;231723,34174;34053;34179;34172
5710989,35422,3,279753;255764;231723,34183;34177;34172
5711671,34723,8,272895;231714;272798;231345;231426;231353;231339;231723,34179;34171;34178;34170;34007;34136;34163;34172
5713419,140723,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5713646,141646,8,231332;231299;231345;231325;231355;244973;231338;231365,34112;34149;34170;34164;34165;34174;34076;34053
5715427,129774,6,231345;231325;231355;244973;231338;231365,34164;34076;34170;34165;34053;34174
5715793,141647,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5717447,112778,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5717733,52679,7,231353;231299;231345;231325;231355;244973;231365,34136;34149;34170;34164;34165;34174;34053
5718557,43649,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5719516,124324,8,231332;231299;231345;231325;231355;244973;231338;231365,34112;34149;34170;34164;34165;34174;34076;34053
5719846,19981,9,233800;231723;231426;231338;244973;278027;231714;231353;254909,34153;34172;34007;34076;34174;34181;34171;34136;34020
5719951,47908,4,231299;231355;231338;231339,34149;34076;34163;34165
6603595,46768,5,231332;231299;231355;244973;231338,34149;34112;34076;34165;34174
5721732,115986,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5722083,124948,9,244973;231714;231723;279753;231332;278027;254909;272895;255764,34174;34171;34172;34183;34112;34181;34020;34179;34177
5722479,121864,5,231332;231325;231355;244973;231338,34164;34112;34076;34165;34174
5723101,88159,2,231338;231339,34076;34163
5723496,116064,9,231723;231426;272798;231299;231353;231365;231339;279753;233800,34172;34007;34178;34149;34136;34053;34163;34183;34153
5724109,132389,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5724223,34549,5,231353;231325;244973;231365;231339,34164;34163;34136;34053;34174
5724741,64747,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
5724936,8620,5,231339;254909;231353;244973;231355,34163;34020;34136;34174;34165
5725729,6192,6,231353;231332;231299;231345;244973;231365,34149;34112;34170;34136;34053;34174
5726405,121409,7,231299;231332;272895;231353;231355;233800;254909,34149;34112;34179;34136;34165;34153;34020
5726495,134123,3,272895;231299;231714,34179;34149;34171
5726828,2547,6,272798;231355;254909;231338;231345;231339,34178;34165;34020;34076;34170;34163
5729960,136640,4,231332;231345;231325;231338,34164;34112;34076;34170
5730049,125873,6,231353;231299;231345;231355;244973;231365,34149;34170;34136;34165;34053;34174
5730571,141660,5,231299;231325;231339;231365;244973,34149;34164;34163;34053;34174
5730729,141661,7,231345;231325;231355;244973;231338;231365;231339,34170;34164;34165;34174;34076;34053;34163
5730835,138445,0,,
5731335,114702,4,231332;231338;231355;244973,34112;34076;34165;34174
5731793,103147,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
5732660,32644,6,233800;231338;231355;255764;272895;231339,34153;34076;34165;34177;34179;34163
5732740,43424,2,231299;231338,34149;34076
5733138,62369,5,231353;231332;231325;231355;231338,34164;34112;34076;34136;34165
5733170,5183,5,272798;254909;278027;231345;231299,34178;34020;34181;34170;34149
5733176,140296,2,231299;231338,34149;34076
5734842,116208,4,273090;231299;279753;272895,34180;34149;34183;34179
5735043,20792,3,231299;231338;231339,34149;34076;34163
5735728,135242,8,231723;231299;231365;279753;231332;272895;231714;273090,34172;34149;34053;34183;34112;34179;34171;34180
5735973,141664,0,,
6083616,138047,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
5736171,25510,6,231332;231299;231345;231355;231338;231365,34149;34112;34076;34170;34165;34053
5736729,53136,5,254909;278027;244973;231332;272798,34020;34181;34174;34112;34178
5736773,117681,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5737286,1066,2,231329;231325,34101;34164
5737434,141663,3,231299;231338;231339,34149;34076;34163
5739092,48386,9,272798;273090;231723;231345;233800;254909;244973;272895;231714,34178;34180;34172;34170;34153;34020;34174;34179;34171
5739131,64088,5,231332;231355;244973;231338;231365,34112;34076;34165;34053;34174
5740307,10382,2,231299;231339,34149;34163
5740141,140922,6,231345;231355;244973;231338;231365;231339,34076;34163;34170;34165;34053;34174
5740468,120447,7,231345;231353;231332;231355;231365;254909;244973,34170;34136;34112;34165;34053;34020;34174
5740924,61930,9,231714;231426;255764;231345;231299;231355;231365;278027;279753,34171;34007;34177;34170;34149;34165;34053;34181;34183
5740944,43469,4,255764;254909;231339;231365,34177;34020;34163;34053
